,Unnamed: 0.2,Unnamed: 0.1,index,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,averageRating,numVotes,directors,nconst,primaryName,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,News,Reality-TV,Romance,Sci-Fi,Sport,Talk-Show,Thriller,War,Western,Action.1,Adult.1,Adventure.1,Animation.1,Biography.1,Comedy.1,Crime.1,Documentary.1,Drama.1,Family.1,Fantasy.1,Film-Noir.1,History.1,Horror.1,Music.1,Musical.1,Mystery.1,News.1,Reality-TV.1,Romance.1,Sci-Fi.1,Sport.1,Thriller.1,War.1,Western.1,Action.2,Adult.2,Adventure.2,Animation.2,Biography.2,Comedy.2,Crime.2,Documentary.2,Drama.2,Family.2,Fantasy.2,Film-Noir.2,History.2,Horror.2,Music.2,Musical.2,Mystery.2,News.2,Reality-TV.2,Romance.2,Sci-Fi.2,Sport.2,Thriller.2,War.2,Western.2,region_x,region_y,origin,Language
43599,49082,268008,678274,678274,tt5814060,movie,The Nun,The Nun,0,2018,96,"['Horror', 'Mystery', 'Thriller']",5.3,146975.0,nm2379028,"['nm0065007', 'nm3920288', 'nm2997552', 'nm0007491']","['Demián Bichir', 'Taissa Farmiga', 'Jonas Bloquet', 'Bonnie Aarons']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,"['CA', 'AR', 'CA', 'IE', 'JP', 'TH', 'PH', 'IN', 'HK', 'IL', 'NL', 'LV', 'SE', 'HR', 'UY', 'CL', 'TW', 'SK', 'UA', 'KR', 'HR', 'RS', 'SG', 'FR', 'XWW', 'AU', 'NZ', 'GR', 'PT', 'MX', '\\N', 'VN', 'FI', 'RO', 'AE', 'CZ', 'EG', 'UZ', 'BG', 'EC', 'US', 'RU', 'LT', 'PL', 'DE', 'MK', 'BR', 'IN', 'AT', 'CO', 'TR', 'ES', 'HR', 'ZA', 'GB', 'ID', 'IT', 'RS', 'HU', 'BA']",US,en
23689,25310,139912,227552,227552,tt0414982,movie,Final Destination 3,Final Destination 3,0,2006,93,"['Horror', 'Thriller']",5.8,146916.0,nm0939128,"['nm0935541', 'nm0581365', 'nm0501210', 'nm0424481']","['Mary Elizabeth Winstead', 'Ryan Merriman', 'Kris Lemche', 'Alexz Johnson']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,,"['BR', 'JP', 'GB', 'ES', 'TH', 'PH', 'TR', 'RU', 'GR', 'SI', 'RS', 'EG', 'GR', 'IT', 'CZ', 'BG', 'HK', 'TW', 'RO', 'LV', 'SG', 'AR', 'US', 'LT', 'DE', 'ID', 'AE', 'HR', 'JP', '\\N', 'US', 'IN', 'JP', 'ZA', 'AU', 'VN', 'US', 'PT', 'HU', 'CA', 'SK', 'MX', 'SE', 'CA', 'FR', 'VE', 'UA', 'UZ', 'IN', 'PL', 'FI']",US,en
31723,34643,188144,379795,379795,tt1389137,movie,We Bought a Zoo,We Bought a Zoo,0,2011,124,"['Comedy', 'Drama', 'Family']",7.1,146789.0,nm0001081,"['nm0000354', 'nm0424060', 'nm0002006', 'nm1102577']","['Matt Damon', 'Scarlett Johansson', 'Thomas Haden Church', 'Elle Fanning']",0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['ES', 'MX', 'CL', 'PT', 'ZA', '\\N', 'DK', 'ID', 'BG', 'IN', 'LT', 'AU', 'HK', 'SE', 'UA', 'DE', 'CA', 'IL', 'AR', 'CR', 'CZ', 'TW', 'FR', 'DK', 'CO', 'HR', 'VN', 'FI', 'ES', 'GR', 'UY', 'RU', 'PL', 'LV', 'IN', 'BR', 'EE', 'SI', 'HU', 'JP', 'CA', 'PH', 'TR', 'EG', 'TH', 'GB', 'NL', 'RS', 'GR', 'IT', 'RO', 'PE', 'SG', 'US']",US,en
13261,13513,55091,72007,72007,tt0095159,movie,A Fish Called Wanda,A Fish Called Wanda,0,1988,108,"['Comedy', 'Crime']",7.5,146778.0,"nm0187769,nm0000092","['nm0000092', 'nm0000130', 'nm0000177', 'nm0001589']","['John Cleese', 'Jamie Lee Curtis', 'Kevin Kline', 'Michael Palin']",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['JP', '\\N', 'AR', 'RU', 'ZA', 'JP', 'PT', 'PL', 'TW', 'IL', 'CA', 'BG', 'GR', 'RS', 'EE', 'RO', 'SG', 'BR', 'ES', 'GR', 'FR', 'AE', 'US', 'DK', 'SE', 'CA', 'LT', 'FI', 'TR', 'IN', 'FI', 'AU', 'ES', 'IT', 'NO', 'DE', 'MX', 'GB', 'BE', 'HR', 'GR', 'NL', 'XWG', 'AT', 'HU', 'UA', 'PE', 'GR']",US,en
16836,17252,68474,87864,87864,tt0116922,movie,Lost Highway,Lost Highway,0,1997,134,"['Mystery', 'Thriller']",7.6,146770.0,nm0000186,"['nm0000597', 'nm0000099', 'nm0741803', 'nm0258388']","['Bill Pullman', 'Patricia Arquette', 'John Roselius', 'Louis Eppolito']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,"['PL', 'AR', 'SE', 'ES', 'ZA', 'IN', 'FR', 'JP', 'TW', 'UY', 'IT', 'KR', 'MX', 'SI', 'DE', 'PH', 'VN', 'US', '\\N', 'LT', 'TH', 'BR', 'GR', 'IL', 'DK', 'RO', 'RU', 'RS', 'AE', 'UA', 'CA', 'GR', 'HU', 'IN', 'TR', 'BG', 'GB', 'CN', 'HR', 'AU', 'IN', 'NL', 'PT', 'SG', 'HK', 'EG', 'CA']",US,en
3169,3212,18443,30597,30597,tt0043274,movie,Alice in Wonderland,Alice in Wonderland,0,1951,75,"['Adventure', 'Animation', 'Comedy']",7.3,146558.0,"nm0314671,nm0414144,nm0527217,nm0455741","['nm0064607', 'nm0943956', 'nm0370821', 'nm0001359']","['Kathryn Beaumont', 'Ed Wynn', 'Richard Haydn', 'Sterling Holloway']",0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['RU', 'NL', 'TH', 'PH', 'PE', 'SE', 'ES', 'TR', 'TW', 'IR', 'IN', 'IN', 'CSHH', 'RS', 'FI', 'CA', 'BE', '\\N', 'HK', 'FI', 'TR', 'BR', 'ZA', 'LT', 'PL', 'BE', 'AU', 'DK', 'UY', 'PT', 'DE', 'CA', 'UA', 'NO', 'IT', 'AT', 'AR', 'BG', 'JP', 'IL', 'SUHH', 'MX', 'XWG', 'IS', 'US', 'HR', 'HU', 'VN', 'CA', 'US', 'HR', 'EG', 'FR', 'PT', 'JP', 'GB', 'GR', 'RO']",Not US,nl
21857,23154,124392,192594,192594,tt0324216,movie,The Texas Chainsaw Massacre,The Texas Chainsaw Massacre,0,2003,98,"['Crime', 'Horror']",6.2,146483.0,nm1197971,"['nm0004754', 'nm0006958', 'nm0117420', 'nm0498713']","['Jessica Biel', 'Jonathan Tucker', 'Andrew Bryniarski', 'Erica Leerhsen']",0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,"['PH', 'IT', 'JP', 'EC', 'US', 'IN', 'CA', 'TR', 'TH', 'HU', 'RS', 'NO', 'CZ', 'GR', 'EG', 'HR', 'FR', 'NL', 'UA', 'AR', 'LT', 'DK', 'GB', 'BG', 'PL', 'FI', 'TW', 'EE', 'JP', 'IN', 'AE', 'ID', 'FI', 'ES', 'ES', 'BR', 'SE', 'RU', 'UY', 'DE', 'AU', 'JP', 'CA', 'VE', 'SI', 'SK', '\\N', 'PT', 'SG', 'GR', 'ZA', 'MX', 'IL']",US,en
33877,37228,203728,440827,440827,tt1638002,movie,"Love, Rosie","Love, Rosie",0,2014,102,"['Comedy', 'Romance']",7.1,146434.0,nm0228542,"['nm2934314', 'nm3510471', 'nm0177396', 'nm1785575']","['Lily Collins', 'Sam Claflin', 'Christian Cooke', 'Jaime Winstone']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"['MX', 'ID', 'NL', 'PT', 'GB', 'PL', 'IT', 'UA', 'ZA', 'CA', 'SE', 'NZ', 'JP', 'AZ', 'FI', 'AR', 'US', 'SG', 'SK', 'TW', 'EG', 'BG', 'GB', 'FR', 'PH', 'ES', 'CO', 'EE', 'DE', 'HU', 'RS', 'TH', 'IN', 'GR', 'EC', 'AU', 'BR', 'VN', 'IN', '\\N', 'AZ', 'CL', 'CA', 'FI', 'DE', 'IE', 'AE', '\\N', 'LT', 'LV', 'PE', 'RU', 'IL', 'KR', 'SI', 'HK', 'FI']",Not US,it
40534,45327,248537,609679,609679,tt3794354,movie,Sonic the Hedgehog,Sonic the Hedgehog,0,2020,99,"['Action', 'Adventure', 'Comedy']",6.5,146256.0,nm1733778,"['nm2355635', 'nm0005188', 'nm0000120', 'nm1754366']","['Ben Schwartz', 'James Marsden', 'Jim Carrey', 'Tika Sumpter']",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['AU', 'NZ', 'UZ', 'FR', 'IL', 'LT', 'ID', 'HU', 'LV', 'HR', 'RS', 'TR', 'SE', 'TW', 'ES', 'SI', 'CZ', 'CA', 'GR', 'IN', 'MX', 'SK', 'VN', 'BA', 'NO', 'IE', 'PL', 'AE', 'CA', 'AR', 'FI', 'IN', 'ES', 'EC', 'CL', 'MX', 'RS', 'UY', 'JP', 'GB', 'IT', 'TH', 'NL', '\\N', 'PT', 'PH', 'PT', 'HK', 'EG', 'BR', 'RU', 'CO', 'DE', 'SG', 'FR', 'US', 'DE', 'PE', 'CN', 'AT', 'NZ', 'JP', 'CH', 'UA', 'ZA']",US,en
20854,21935,113610,171865,171865,tt0277434,movie,We Were Soldiers,We Were Soldiers,0,2002,138,"['Action', 'Drama', 'History']",7.1,146016.0,nm0908824,"['nm0000154', 'nm0000656', 'nm0001427', 'nm0000385']","['Mel Gibson', 'Madeleine Stowe', 'Greg Kinnear', 'Sam Elliott']",1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,"['IL', 'RU', 'PL', 'ES', 'JP', 'ZA', 'JP', 'SE', 'BR', 'US', 'GR', 'PT', 'TR', 'GB', 'LT', 'SG', 'NL', 'VN', 'MX', 'BG', 'HU', 'TH', 'CA', 'HR', 'FR', 'KR', '\\N', 'GR', 'EG', 'FI', 'AR', 'LV', 'UA', 'RO', 'IT', 'TW', 'DE', 'AU', 'US', 'IN', 'CA', 'US', 'CZ', 'PH', 'RS', 'AT']",Not US,de
12850,13096,53687,70408,70408,tt0093105,movie,"Good Morning, Vietnam","Good Morning, Vietnam",0,1987,121,"['Biography', 'Comedy', 'Drama']",7.3,145954.0,nm0001469,"['nm0000245', 'nm0001845', 'nm0870918', 'nm0837701']","['Robin Williams', 'Forest Whitaker', 'Tom. T. Tran', 'Chintara Sukapatana']",0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['TW', 'XWG', 'TR', 'HR', 'GB', 'PL', 'TH', 'PT', 'FI', 'ES', 'CA', 'CZ', 'AU', 'IL', 'JP', 'UA', 'IN', '\\N', 'US', 'PH', 'RO', 'MX', 'LT', 'SUHH', 'GR', 'RS', 'AE', 'BG', 'DK', 'PE', 'SG', 'HU', 'IT', 'ZA', 'GR', 'AT', 'SE', 'BR', 'CA', 'VN', 'VN', 'FR', 'NL', 'AR', 'DE']",US,en
12374,12610,52038,68513,68513,tt0090728,movie,Big Trouble in Little China,Big Trouble in Little China,0,1986,99,"['Action', 'Adventure', 'Comedy']",7.2,145932.0,nm0000118,"['nm0000621', 'nm0000326', 'nm0241748', 'nm0393222']","['Kurt Russell', 'Kim Cattrall', 'Dennis Dun', 'James Hong']",1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['BG', 'TW', 'PT', 'HK', 'RO', 'SE', 'IN', 'AR', 'SUHH', 'CZ', 'IL', 'SK', 'CA', 'HU', 'TR', 'AE', 'CA', 'JP', 'JP', 'LT', 'FR', 'XYU', 'GB', 'TH', 'UA', 'NL', 'PH', 'KR', 'CO', 'FI', 'MX', 'RS', 'MX', 'XWG', 'AT', 'PL', 'BE', 'ES', 'DK', 'FI', 'SG', 'PE', 'EC', '\\N', 'US', 'DE', 'IT', 'US', 'ZA', 'GR', 'AU', 'BR', 'GR']",US,en
34702,38211,208603,456610,456610,tt1758830,movie,This Is 40,This Is 40,0,2012,134,"['Comedy', 'Drama', 'Romance']",6.2,145862.0,nm0031976,"['nm0748620', 'nm0005182', 'nm2654829', 'nm2957717']","['Paul Rudd', 'Leslie Mann', 'Maude Apatow', 'Iris Apatow']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"['HR', 'AE', 'EG', 'SG', 'AR', 'PT', 'SE', 'CZ', 'HU', 'KR', 'DE', 'RO', 'SI', 'US', 'GR', 'NL', 'LT', 'TH', 'PL', 'GB', 'PH', 'AU', 'RS', 'GR', 'IN', 'ES', 'FR', 'CA', 'MX', 'CL', 'RU', 'BG', 'US', 'EE', 'IN', 'JP', 'VN', 'TW', 'CA', 'HK', 'IL', 'BR', 'UA', 'ID', 'TR', 'PE', '\\N', 'BR', 'IT', 'ZA', 'CA']",US,en
35212,38836,212181,469013,469013,tt1855325,movie,Resident Evil: Retribution,Resident Evil: Retribution,0,2012,95,"['Action', 'Horror', 'Sci-Fi']",5.3,145729.0,nm0027271,"['nm0000170', 'nm0347149', 'nm0735442', 'nm2954597']","['Milla Jovovich', 'Sienna Guillory', 'Michelle Rodriguez', 'Aryana Engineer']",1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,,"['GR', 'HR', 'SE', 'ES', 'XWW', 'MX', 'JP', 'GR', 'IN', 'PL', 'CO', 'BG', 'VN', 'CA', 'DE', 'BR', 'CZ', 'PH', 'JP', 'LT', 'SK', 'AR', 'EE', 'GB', 'US', 'NL', 'TH', 'IL', 'TW', 'IT', 'RU', 'FR', 'RS', 'CL', 'US', 'SG', 'HU', 'US', 'LV', 'ZA', '\\N', 'ID', 'JP', 'JP', 'PT', 'AE', 'JP', 'TR', 'HK', 'VE', 'CN', 'PE', 'AU', 'IN', 'CA', 'RO', 'ES', 'IE', 'UA']",US,en
31814,34749,188865,382775,382775,tt1399683,movie,Winter's Bone,Winter's Bone,0,2010,100,"['Drama', 'Mystery']",7.1,145719.0,nm0335138,"['nm2225369', 'nm0370035', 'nm0226813', 'nm3493212']","['Jennifer Lawrence', 'John Hawkes', 'Garret Dillahunt', 'Isaiah Stone']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,,"['GB', 'AR', 'PL', 'HK', 'SG', 'MX', 'RS', 'EE', 'BR', 'CO', 'LT', 'PT', 'US', 'DE', 'GR', 'RO', 'TW', 'EG', 'UY', '\\N', 'DK', 'AU', 'CA', 'IL', 'SE', 'SK', 'IN', 'BG', 'HU', 'IT', 'CA', 'CL', 'ZA', 'HR', 'VN', 'NL', 'CZ', 'GE', 'PH', 'UA', 'FR', 'SI', 'PE', 'ES', 'JP', 'CH', 'RU', 'TR']",US,en
10496,10662,45186,60601,60601,tt0080761,movie,Friday the 13th,Friday the 13th,0,1980,95,"['Horror', 'Mystery', 'Thriller']",6.4,145698.0,nm0192446,"['nm0658133', 'nm0454415', 'nm0852551', 'nm0604987']","['Betsy Palmer', 'Adrienne King', 'Jeannine Taylor', 'Robbi Morgan']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,,"['BA', 'CA', 'RO', 'KR', 'ES', 'RS', 'XYU', 'FI', 'FR', 'UY', 'TH', 'SG', 'AU', 'NL', 'NO', 'MX', 'TR', 'AR', 'CL', 'UA', 'IT', 'EC', 'LT', 'ZA', 'DK', 'DE', 'JP', 'ID', 'LT', 'ES', 'GR', 'HU', 'US', 'IL', '\\N', 'JP', 'HR', 'HK', 'SE', 'SI', 'BE', 'BE', 'XWG', 'PH', 'CA', 'GR', 'GB', 'ES', 'PL', 'BG', 'IN', 'CZ', 'IN', 'TW', 'RU', 'AE', 'IN', 'PE', 'BR', 'MX', 'CL', 'SUHH', 'US', 'PT', 'SK', 'FI', 'EG']",US,en
27236,29576,161515,277840,277840,tt1019452,movie,A Serious Man,A Serious Man,0,2009,106,"['Comedy', 'Drama']",7.0,145625.0,"nm0001053,nm0001054","['nm0836121', 'nm0454236', 'nm3102689', 'nm0577329']","['Michael Stuhlbarg', 'Richard Kind', 'Sari Lennick', 'Fred Melamed']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['EE', 'KR', 'CA', 'TR', 'HK', 'EG', 'RO', '\\N', 'RU', 'IL', 'PL', 'HU', 'AU', 'IN', 'TW', 'UA', 'CA', 'JP', 'TH', 'AR', 'EC', 'ES', 'US', 'DE', 'BG', 'PH', 'ID', 'GR', 'MX', 'AE', 'SI', 'JP', 'GB', 'IT', 'IN', 'UY', 'FR', 'ZA', 'LT', 'SE', 'HR', 'RS', 'SG', 'BR', 'NL', 'PT', 'GR']",US,en
14407,14702,59256,76785,76785,tt0101507,movie,Boyz n the Hood,Boyz n the Hood,0,1991,112,"['Crime', 'Drama']",7.8,145590.0,nm0005436,"['nm0000421', 'nm0000401', 'nm0015677', 'nm0042998']","['Cuba Gooding Jr.', 'Laurence Fishburne', 'Hudhail Al-Amir', 'Lloyd Avery II']",0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['NL', 'FR', 'IN', 'PH', 'SE', 'AR', 'TH', 'XWW', 'BG', 'JP', 'DE', 'TW', 'IN', 'MX', 'FI', 'GR', 'RS', 'GR', 'ZA', 'UY', 'DK', 'SUHH', 'IL', 'ES', 'US', 'JP', 'UA', 'IT', 'IN', 'US', 'HU', 'RO', 'CA', 'AU', 'EC', 'HR', 'PL', 'PT', 'EE', 'CA', '\\N', 'LT', 'EG', 'RS', 'GB', 'FI', 'TR', 'BR']",US,en
15322,15668,62781,81040,81040,tt0107120,movie,Hocus Pocus,Hocus Pocus,0,1993,96,"['Comedy', 'Family', 'Fantasy']",6.9,145460.0,nm0650905,"['nm0000541', 'nm0000572', 'nm0001562', 'nm0441814']","['Bette Midler', 'Sarah Jessica Parker', 'Kathy Najimy', 'Omri Katz']",0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['AE', 'UA', 'EE', 'AR', 'US', 'GR', 'VN', 'DE', 'ID', 'FI', 'SG', 'FR', 'TW', 'PT', 'GR', 'IL', 'IT', 'BG', 'SI', 'ZA', 'CA', 'RS', 'HU', 'LT', 'GB', 'XWW', 'NL', 'DE', 'CA', 'RU', 'CA', 'ES', 'SK', 'VE', 'BR', 'MX', 'IN', 'PE', 'NO', 'HK', 'KR', 'TH', 'RO', 'PL', 'CZ', 'PH', 'EC', 'JP', 'IN', 'SE', 'HR', 'EG', '\\N', 'DK', 'AU', 'TR']",Not US,ro
37581,41717,229330,535385,535385,tt2381111,movie,Brooklyn,Brooklyn,0,2015,117,"['Drama', 'Romance']",7.5,145383.0,nm1259871,"['nm1519680', 'nm1710309', 'nm1727304', 'nm0000980']","['Saoirse Ronan', 'Emory Cohen', 'Domhnall Gleeson', 'Jim Broadbent']",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"['IL', 'CH', 'TH', 'BR', 'PH', 'NO', 'AE', 'UY', 'UA', '\\N', 'EG', 'BG', 'TR', 'IN', 'KR', 'SE', 'AR', 'MX', 'RS', 'RO', 'IE', 'CH', 'PT', 'CA', 'CO', 'GR', 'HK', 'IN', 'GB', 'NL', 'RU', 'LT', 'FR', 'CA', 'ID', 'CL', 'ES', 'HU', 'DE', 'ZA', 'TW', 'NZ', 'JP', 'IT', 'SG', 'US', 'BR', 'AU', 'PE', 'CH', 'CN']",Not US,af
25907,27965,153565,257089,257089,tt0804497,movie,It's Kind of a Funny Story,It's Kind of a Funny Story,0,2010,101,"['Comedy', 'Drama', 'Romance']",7.1,145383.0,"nm1349818,nm0281396","['nm1507857', 'nm0302108', 'nm0731075', 'nm2911881']","['Keir Gilchrist', 'Zach Galifianakis', 'Emma Roberts', 'Dana DeVestern']",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,,"['CZ', 'BG', 'CA', '\\N', 'EG', 'PT', 'AU', 'IN', 'RU', 'GR', 'SG', 'HU', 'SI', 'UA', 'VN', 'IT', 'ES', 'EE', 'US', 'PH', 'PL', 'CA', 'GR', 'RO', 'FI', 'AR', 'JP', 'TR', 'IL', 'MX', 'IN', 'FR', 'GB', 'ZA', 'SE', 'BR', 'DE', 'NL', 'RS', 'TW', 'BG']",US,en
30919,33749,182500,358519,358519,tt13143964,movie,Borat Subsequent Moviefilm,Borat Subsequent Moviefilm: Delivery of Prodigious Bribe to American Regime for Make Benefit Once Glorious Nation of Kazakhstan,0,2020,95,['Comedy'],6.6,145225.0,nm0938471,"['nm0056187', 'nm7210025', 'nm0000158', 'nm2483965']","['Sacha Baron Cohen', 'Maria Bakalova', 'Tom Hanks', 'Dani Popescu']",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,"['TW', '\\N', 'MX', 'JP', 'RU', 'DE', 'TR', 'JP', 'CZ', 'IN', 'ID', 'XWW', '\\N', 'AU', 'RS', 'TR', 'HK', 'HU', 'CA', 'AE', 'BR', 'FR', 'PL', 'PL', 'FR', 'IT', 'GR', 'IN', 'NO', 'CA', 'IT', 'NL', 'SE', 'BR', 'IL', 'PL', 'DE', 'ZA', 'PT', 'GB', 'AR', 'US', 'DE', 'ES', 'US', 'DE', 'SG', 'UA', 'EG', 'BR', 'IT', 'FR', 'GR', 'UZ', 'TH']",US,en
28414,30900,167903,302506,302506,tt1100089,movie,Foxcatcher,Foxcatcher,0,2014,134,"['Biography', 'Drama', 'History']",7.0,145177.0,nm0587955,"['nm0136797', 'nm1475594', 'nm0749263', 'nm0000603']","['Steve Carell', 'Channing Tatum', 'Mark Ruffalo', 'Vanessa Redgrave']",0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,"['CA', 'PH', 'NL', '\\N', 'BG', 'PL', 'SI', 'TH', 'GB', 'JP', 'TR', 'BR', 'IL', 'AU', 'IN', 'SE', 'AR', 'FR', 'GR', 'MX', 'CL', 'ZA', 'KR', 'CA', 'LT', 'IE', 'PT', 'DE', 'US', 'RS', 'IT', 'UA', 'ES', 'NZ', 'HU', 'IN', 'CO', 'LV', 'RU', 'TW']",US,en
